1.4143,4.6955,2.1152,0.222,1.3307,536.78
1.4283,4.8041,2.1841,0.28569,1.4163,536.85
1.4454,4.8782,2.2972,0.36098,1.5025,536.9
1.4529,4.9285,2.4177,0.45852,1.5872,536.95
1.4453,4.9575,2.5075,0.64745,1.7139,536.99
1.3331,4.8684,2.5237,0.73935,1.7241,536.89
1.2921,4.9023,2.5721,0.79078,1.8024,536.86
1.3143,4.9851,2.6164,0.84481,1.8823,536.91
1.2587,5.0802,2.6205,0.82583,1.9296,536.93
1.2363,5.2425,2.6375,0.86702,2.0408,536.95
1.1938,5.3275,2.6666,0.87532,2.1229,536.9
1.1165,5.3155,2.6895,0.85346,2.1658,536.81
1.1049,5.3205,2.7892,0.91509,2.281,536.8
1.1955,5.3863,2.935,1.0301,2.3878,536.85
1.3688,5.5323,3.1601,1.3022,2.5921,536.99
1.5277,5.694,3.3568,1.5858,2.8533,537.15
1.5378,5.801,3.5478,1.7709,2.9945,537.28
1.4927,5.8722,3.6778,1.8542,3.0403,537.36
1.4423,5.919,3.745,1.8423,3.0177,537.35
1.4354,5.9195,3.8093,1.845,3.011,537.32
1.4794,5.9143,3.8427,1.8479,3.003,537.25
1.522,5.9083,3.8735,1.9099,3.0512,537.17
1.5385,5.8982,3.9219,1.9243,3.1371,537.15
1.4925,5.8462,3.9367,1.8393,3.1194,537.12
1.3082,5.6629,3.7496,1.6426,2.9016,536.97
1.1786,5.5208,3.5525,1.4757,2.7545,536.82
1.3228,5.6755,3.6866,1.6336,2.9014,536.89
1.7169,6.075,4.0445,2.0124,3.2162,537.16
2.0006,6.2838,4.2578,2.1719,3.3189,537.31
2.2162,6.4176,4.4279,2.207,3.2855,537.41
2.3218,6.5182,4.5291,2.1879,3.2597,537.42
2.3757,6.6326,4.6441,2.2592,3.3016,537.53
2.401,6.737,4.7932,2.3047,3.3669,537.6
2.3764,6.8046,4.8228,2.2857,3.3501,537.63
2.4248,6.9537,4.8713,2.3741,3.4768,537.68
2.4407,7.0303,4.9263,2.4039,3.5268,537.7
2.4325,7.0662,5.0341,2.5059,3.6121,537.67
2.4203,7.0719,5.1134,2.588,3.6461,537.61
2.4894,7.1388,5.2331,2.7038,3.7307,537.6
2.5244,7.176,5.3456,2.7716,3.7471,537.51
2.5034,7.1647,5.4168,2.7533,3.6832,537.4
2.5616,7.2319,5.5331,2.8766,3.7585,537.33
2.6279,7.302,5.6288,3.0259,3.8508,537.29
2.7186,7.4102,5.7171,3.1918,3.9931,537.28
2.8118,7.5125,5.7566,3.3424,4.1188,537.26
2.9906,7.6004,5.8701,3.5441,4.2705,537.26
3.1244,7.6038,6.0113,3.6966,4.3327,537.26
