# file created by $Id: average_rebin_scans 131 2018-07-09 19:48:33Z dndadmin $
# using q from column 2, I from column 3 and sigma(I) from column 4.
# saxs scale = 1.000000
# saxs constant = 0.000000
# maxs scale = 1.000000
# maxs constant = 0.000000
# waxs scale = 1.000000
# waxs constant = 0.000000
# sigma cutoff from Chauvenet's criterion based on sigma(I) from column 4
# bubble rejection sigma cutoff from Chauvenet's criterion
# postscale value cutoff = -10.000000
# 0.001000 <= allowed saxs q <= 100.000000
# 0.001000 <= allowed maxs q <= 100.000000
# 0.001000 <= allowed waxs q <= 100.000000
# variance is smoothed over 1 bins
# a file will be rejected if more than 0.25 times its points are rejected
# use original bins
#   File list input:
#     flow/plot_files/flow_hs104_182_0000.txt 
#     flow/plot_files/flow_hs104_182_0001.txt 
#     flow/plot_files/flow_hs104_182_0002.txt 
#     flow/plot_files/flow_hs104_182_0003.txt 
#     flow/plot_files/flow_hs104_182_0004.txt 
#     flow/plot_files/flow_hs104_182_0005.txt 
#     flow/plot_files/flow_hs104_182_0006.txt 
#     flow/plot_files/flow_hs104_182_0007.txt 
#     flow/plot_files/flow_hs104_182_0008.txt 
#     flow/plot_files/flow_hs104_182_0009.txt 
#
# *** read in points which are within q and value cutoffs ***
# flow/plot_files/flow_hs104_182_0000.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0001.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0002.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0003.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0004.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0005.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0006.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0007.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0008.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# flow/plot_files/flow_hs104_182_0009.txt has 1059 valid points, 0 outside the q cutoffs, and 0 less than the -10.0 cutoff
# 10590 total points read in
# *** initial unbinned Chauvenet's criterion outlier file (ie bubble) rejection ***
# *** rebinning and final rejection cycles ***
# flow/plot_files/flow_hs104_182_0000.txt has had 62 points rejected as outliers
# flow/plot_files/flow_hs104_182_0001.txt has had 73 points rejected as outliers
# flow/plot_files/flow_hs104_182_0002.txt has had 57 points rejected as outliers
# flow/plot_files/flow_hs104_182_0003.txt has had 58 points rejected as outliers
# flow/plot_files/flow_hs104_182_0004.txt has had 77 points rejected as outliers
# flow/plot_files/flow_hs104_182_0005.txt has had 71 points rejected as outliers
# flow/plot_files/flow_hs104_182_0006.txt has had 75 points rejected as outliers
# flow/plot_files/flow_hs104_182_0007.txt has had 65 points rejected as outliers
# flow/plot_files/flow_hs104_182_0008.txt has had 63 points rejected as outliers
# flow/plot_files/flow_hs104_182_0009.txt has had 75 points rejected as outliers
# *** variance smoothing and output ***
0.0024956	19.4474	0.151349
0.0026751	15.2117	0.153097
0.0028545	12.4657	0.125145
0.003034	10.2795	0.0973048
0.0032135	8.62141	0.0795843
0.003393	7.08281	0.0673172
0.0035724	6.03023	0.0574143
0.0037519	5.24412	0.0579946
0.0039314	4.53263	0.034807
0.0041109	3.98069	0.03733
0.0042903	3.48585	0.0313556
0.0044698	3.09842	0.0298618
0.0046493	2.767	0.0194389
0.0048288	2.44814	0.0148414
0.0050082	2.1892	0.01825
0.0051877	1.99435	0.00962592
0.0053672	1.80695	0.0232579
0.0055467	1.62734	0.0167577
0.0057261	1.47817	0.00616829
0.0059056	1.3528	0.0241351
0.0060851	1.24522	0.015546
0.0062646	1.15124	0.00464236
0.006444	1.05562	0.0107927
0.0066235	0.977745	0.0127739
0.006803	0.91743	0.00836973
0.0069825	0.853172	0.0129012
0.0071619	0.798937	0.00318524
0.0073414	0.742547	0.00297223
0.0075209	0.689508	0.0104643
0.0077004	0.652746	0.0106083
0.0078798	0.612073	0.00927344
0.0080593	0.576032	0.00837284
0.0082388	0.541867	0.0093581
0.0084183	0.509402	0.0112594
0.0085977	0.484938	0.00892315
0.0087772	0.459729	0.00701361
0.0089567	0.435571	0.00564432
0.0091361	0.412143	0.00661724
0.0093156	0.395641	0.00639442
0.0094951	0.38327	0.00190992
0.0096746	0.360128	0.00740254
0.009854	0.344677	0.00492737
0.010034	0.329882	0.00594342
0.010213	0.316777	0.00500775
0.010392	0.305601	0.00614861
0.010572	0.294946	0.00499041
0.010751	0.281557	0.00496631
0.010931	0.273534	0.00533403
0.01111	0.263949	0.00489123
0.01129	0.25654	0.00462614
0.011469	0.248101	0.00159217
0.011649	0.23832	0.00372384
0.011828	0.229776	0.00384431
0.012008	0.223676	0.00436113
0.012187	0.217294	0.00388725
0.012367	0.210392	0.00430729
0.012546	0.208439	0.00453793
0.012726	0.202825	0.00414931
0.012905	0.196072	0.00444466
0.013085	0.189439	0.00499308
0.013264	0.184207	0.00108272
0.013444	0.181489	0.00423959
0.013623	0.179314	0.0010525
0.013802	0.172228	0.00260538
0.013982	0.167732	0.000963759
0.014161	0.166501	0.0029066
0.014341	0.163356	0.00285797
0.01452	0.159846	0.00395707
0.0147	0.157838	0.00359865
0.014879	0.155347	0.0031755
0.015059	0.148914	0.00120131
0.015238	0.147653	0.00358092
0.015418	0.147562	0.00479538
0.015597	0.145441	0.00268956
0.015777	0.14267	0.00370959
0.015956	0.13896	0.0020928
0.016136	0.139062	0.000983001
0.016315	0.134729	0.00277658
0.016495	0.132334	0.00252768
0.016674	0.130937	0.00317321
0.016854	0.129888	0.00230229
0.017033	0.128799	0.000741637
0.017212	0.125489	0.00252365
0.017392	0.12195	0.00224167
0.017571	0.122105	0.00281315
0.017751	0.122168	0.00297212
0.01793	0.11966	0.000768384
0.01811	0.1175	0.00218118
0.018289	0.116662	0.00248169
0.018469	0.11573	0.000755278
0.018648	0.117356	0.000709876
0.018828	0.115349	0.00183549
0.019007	0.113715	0.00297875
0.019187	0.111486	0.00159048
0.019366	0.11103	0.00267737
0.019546	0.11006	0.00164663
0.019725	0.108984	0.00210848
0.019905	0.109213	0.00276282
0.020084	0.107287	0.00282036
0.020264	0.108859	0.00093243
0.020443	0.105439	0.000785341
0.020622	0.107049	0.00269019
0.020802	0.105263	0.000786897
0.020981	0.103932	0.00229622
0.021161	0.102964	0.0025004
0.02134	0.102224	0.0015476
0.02152	0.102043	0.00220854
0.021699	0.101956	0.00165658
0.021879	0.100254	0.00065361
0.022058	0.0991449	0.00206259
0.022238	0.0980466	0.00265039
0.022417	0.0995145	0.00273576
0.022597	0.0979341	0.00066001
0.022776	0.097797	0.00195874
0.022956	0.0985632	0.00177526
0.023135	0.0974825	0.00212857
0.023315	0.0972832	0.00205482
0.023494	0.0972427	0.00069738
0.023674	0.0963581	0.00228959
0.023853	0.0957051	0.00160152
0.024033	0.0959453	0.000611514
0.024212	0.0956575	0.000737683
0.024391	0.0961919	0.00147134
0.024571	0.095393	0.00166102
0.02475	0.0936609	0.00198875
0.02493	0.0943779	0.00069288
0.025109	0.0938112	0.00159861
0.025289	0.0941269	0.00168257
0.025468	0.0943689	0.00061275
0.025648	0.0919835	0.00164904
0.025827	0.091548	0.00182653
0.026007	0.0914488	0.000540969
0.026186	0.0920119	0.00251724
0.026366	0.0916284	0.000646531
0.026545	0.091054	0.00238943
0.026725	0.0902392	0.00152021
0.026904	0.0900542	0.00198427
0.027084	0.089749	0.00208868
0.027263	0.0898791	0.00153611
0.027443	0.0905644	0.000637121
0.027622	0.0907769	0.000620869
0.027801	0.0888749	0.000567947
0.027981	0.0901861	0.00193125
0.02816	0.0902127	0.000521433
0.02834	0.0889369	0.00171974
0.028519	0.088338	0.00161889
0.028699	0.088256	0.00127801
0.028878	0.0880169	0.00142581
0.029058	0.0879452	0.00218653
0.029237	0.087935	0.00164953
0.029417	0.0890437	0.000594734
0.029596	0.087401	0.000508622
0.029776	0.0883667	0.000614538
0.029955	0.0884236	0.00261163
0.030135	0.089002	0.00188688
0.030314	0.0886142	0.00196185
0.030494	0.0876987	0.000442977
0.030673	0.0872096	0.00179593
0.030853	0.0867111	0.00142379
0.031032	0.0866948	0.00117519
0.031211	0.0864399	0.00192726
0.031391	0.0851273	0.000581841
0.03157	0.0858751	0.00144999
0.03175	0.0861667	0.00050008
0.031929	0.0868224	0.00193551
0.032109	0.0860609	0.00243346
0.032288	0.0848988	0.0017701
0.032468	0.0860877	0.00188828
0.032647	0.0883781	0.000540025
0.032827	0.0863149	0.000531745
0.033006	0.0866248	0.00216683
0.033186	0.0860101	0.00159643
0.033365	0.0865747	0.000532444
0.033545	0.0865282	0.0016523
0.033724	0.0858849	0.000490264
0.033904	0.0853103	0.000580654
0.034083	0.0851961	0.00174455
0.034263	0.0854871	0.00195524
0.034442	0.0862537	0.00196362
0.034621	0.085983	0.00193808
0.034801	0.0866042	0.00173698
0.03498	0.0851077	0.00151078
0.03516	0.0846701	0.00102438
0.035339	0.0849499	0.00174676
0.035519	0.084566	0.0019611
0.035698	0.085337	0.00131921
0.035878	0.0839405	0.000571378
0.036057	0.0843961	0.00154093
0.036237	0.085301	0.00209106
0.036416	0.0852708	0.000488136
0.036596	0.084919	0.00166497
0.036775	0.0846188	0.000524323
0.036955	0.0851741	0.00147145
0.037134	0.0853787	0.00188243
0.037314	0.08615	0.000581436
0.037493	0.0839517	0.000521827
0.037673	0.084708	0.00154811
0.037852	0.084687	0.00196074
0.038031	0.0854564	0.00190782
0.038211	0.0851051	0.00185709
0.03839	0.0838174	0.00048265
0.03857	0.0841972	0.00140861
0.038749	0.0837498	0.00115265
0.038929	0.0839383	0.000482859
0.039108	0.083551	0.000481445
0.039288	0.0829914	0.00179108
0.039467	0.0831668	0.00197282
0.039647	0.0846753	0.000485748
0.039826	0.0846069	0.00122783
0.040006	0.0845891	0.00203041
0.040185	0.0842393	0.0016724
0.040365	0.0846125	0.000901293
0.040544	0.0841404	0.00117879
0.040724	0.0836161	0.000697364
0.040903	0.0837	0.00145422
0.041083	0.083777	0.001826
0.041262	0.084234	0.00226576
0.041441	0.0834232	0.00174993
