0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.6157,1.5975
15.388,15.286
23.986,23.962
30.044,30.026
34.98,34.948
39.42,39.317
43.318,43.221
46.706,46.662
49.891,49.838
52.909,52.762
55.801,55.557
58.366,58.054
60.8,60.455
63.205,62.791
65.492,65.046
67.607,67.198
69.712,69.254
71.684,71.304
73.624,73.346
75.592,75.278
77.481,77.154
79.245,78.89
80.912,80.548
82.585,82.142
84.22,83.696
85.785,85.223
87.224,86.783
88.639,88.404
90.078,89.934
91.415,91.3
92.796,92.63
94.232,94.079
95.726,95.434
97.138,96.674
98.495,98.107
99.961,99.627
101.24,101
102.39,102.17
103.5,103.27
104.69,104.39
105.93,105.61
107.21,106.85
108.54,108.11
109.83,109.38
110.9,110.61
111.94,111.71
113,112.82
114.08,113.87
115.08,114.98
116.17,116.01
117.26,116.99
118.4,118.12
119.46,119.25
120.5,120.28
121.51,121.24
122.65,122.41
123.81,123.64
124.86,124.69
125.85,125.62
126.81,126.67
127.87,127.78
128.95,128.79
130.1,129.72
131.17,130.86
132.19,132.08
133.29,133.18
134.48,134.24
135.62,135.39
136.63,136.59
137.66,137.63
138.8,138.71
140.03,139.9
141.42,141.18
142.71,142.43
144,143.65
145.33,144.93
146.51,146.25
147.68,147.53
148.96,148.73
150.54,150.15
152.01,151.76
153.5,153.35
155.01,154.9
156.63,156.48
158.29,158.09
159.94,159.66
161.76,161.33
163.75,163.25
165.69,165.17
167.68,167.18
169.57,169.21
171.53,171.49
173.72,173.79
176.09,176.11
178.55,178.59
181.26,181.32
184.09,184.16
187.15,187.2
190.42,190.38
193.86,196.39
197.27,201.92
199.68,201.6
198.33,198.06
196.64,196.43
197.01,197.11
199.8,200.02
207.25,207.38
217.52,217.51
227.27,227.4
236.77,236.95
246.4,246.57
256.3,256.89
266.86,267.62
