-0.3964,1.3386,0.99323,0.95924,0.13156,65.599
0.13199,1.5221,1.2406,0.82078,0.72069,66.284
0.49133,1.707,1.3574,0.86802,0.9836,67.408
0.5009,1.5628,1.2359,0.74456,0.84424,68.588
0.34929,1.3858,1.0627,0.68921,0.73733,70.533
0.50123,1.5464,1.1091,0.8922,0.9913,73.555
0.83792,1.9541,1.433,1.0781,1.5102,77.101
1.1268,2.1617,1.7841,1.1541,1.7898,83.625
0.97679,3.7995,4.0036,3.2823,4.1672,111.8
4.9659,28.634,29.322,26.457,30.878,462.86
25.127,89.089,82.896,66.099,73.201,1463.1
73.581,168.66,160.19,124.2,135.51,2695.5
96.52,206.28,182.22,141.27,148.35,3655
43.094,141.26,114.89,91.58,94.617,4001.1
45.763,121.4,101.02,80.002,84.699,4098.3
44.031,107.09,86.178,64.668,73.639,4060.3
34.621,80.743,67.645,47.785,57.902,3999.9
27.656,68.183,54.196,39.462,42.996,3937.7
22.515,58.792,44.012,33.157,33.494,3871.7
19.994,49.263,36.644,28.426,28.945,3796.4
16.154,39.457,28.42,21.283,21.719,3713.3
11.397,32.692,22.831,14.706,16.978,3636.7
5.9285,25.376,17.026,7.5989,13.049,3556.6
5.9361,20.567,13.219,6.2696,8.9824,3477.9
5.7143,16.801,10.803,5.9611,5.7695,3392.1
5.1573,15.345,9.7487,4.6757,4.1893,3304.1
4.1991,14.01,9.2242,2.9454,4.8837,3213.1
2.6896,12.003,5.2833,1.7231,2.6488,3122.9
3.0275,10.936,4.7586,1.3014,2.229,3035.9
4.099,10.2,4.3811,1.1818,2.9484,2944.8
3.7022,8.4786,3.5876,1.2565,2.9854,2851.1
2.7678,7.4178,3.2152,1.223,2.744,2763.2
2.1279,6.5314,2.9761,0.4024,1.881,2673.6
2.4131,6.3034,2.3068,-0.71588,0.92446,2581.2
2.4886,6.2178,1.5331,-1.0024,0.31344,2492.2
1.7555,5.7467,1.0714,-1.2578,-0.54337,2403.9
1.5169,5.0497,0.63003,-1.4475,-1.324,2314
1.567,4.2718,0.23298,-2.1287,-1.8715,2228.3
1.4168,3.7768,0.27644,-1.6935,-1.6975,2143.4
0.89684,2.9995,-0.21561,-1.872,-1.6824,2056.8
0.041974,2.293,-1.0278,-2.3704,-1.8632,1972
0.3658,2.2831,-0.96691,-2.736,-1.9905,1890.4
0.69352,1.8351,-1.0726,-2.959,-2.2098,1808.4
0.76275,1.5101,-1.665,-3.2616,-2.2144,1729.7
0.83503,1.695,-1.7167,-3.2232,-2.3568,1651
0.98984,1.6539,-1.477,-3.0953,-2.6505,1573.4
0.8981,1.1751,-1.6009,-3.2179,-3.1377,1498.8
1.1302,1.2871,-1.4098,-3.0492,-3.0724,1427.2
1.0977,1.4712,-1.1483,-2.9151,-2.7894,1358.6
0.90834,1.3071,-1.2085,-3.0209,-2.795,1289.9
0.72211,0.89371,-1.3199,-3.2,-2.905,1222.2
0.39547,0.44532,-1.4028,-3.0885,-2.8678,1155.6
0.29385,0.35877,-1.4937,-2.951,-2.7276,1092.3
0.16158,0.19888,-1.8682,-3.2474,-2.8887,1031.3
0.18496,0.17158,-2.0385,-3.1994,-3.0757,972.1
0.34999,0.33857,-1.9518,-2.9476,-3.2196,915.79
0.27312,0.33543,-2.017,-3.0097,-3.2788,860.57
0.29066,0.32995,-2.1192,-3.1172,-3.1416,807.57
0.28369,0.26856,-2.1416,-2.9646,-2.8393,757.14
0.35267,0.16919,-2.0799,-2.8474,-2.6134,708.01
0.5136,-0.030219,-1.8721,-2.7616,-2.5948,661.05
0.61843,-0.19844,-1.8515,-2.7892,-2.6482,615.38
0.66674,-0.10201,-1.8481,-2.7623,-2.6738,571.24
0.60233,-0.083675,-1.9118,-2.7684,-2.7289,529.25
0.34074,-0.22704,-1.9844,-2.7246,-2.7925,490.27
0.21865,-0.38344,-1.8728,-2.6573,-2.726,453.11
0.23354,-0.37029,-1.882,-2.6765,-2.6008,417.71
-0.24385,-0.92889,-2.3266,-3.1248,-2.964,383.52
0.0061824,-0.82158,-2.1004,-2.9327,-2.74,351.53
0.4637,-0.3646,-1.6191,-2.5018,-2.2488,321.53
0.51092,0.014905,-1.4431,-2.2925,-2.0233,293.51
0.39118,0.036798,-1.5698,-2.339,-1.9601,267.55
0.17743,-0.22773,-1.939,-2.4624,-2.1881,242.73
0.032239,-0.47871,-2.0119,-2.5027,-2.3261,219.55
0.041965,-0.46028,-1.8313,-2.3153,-2.297,198.2
0.12365,-0.21349,-1.4817,-2.1131,-2.0289,178.25
0.15076,-0.095331,-1.3539,-1.9865,-1.8894,159.62
0.18394,-0.12819,-1.3035,-1.9461,-1.9082,142.14
0.19975,-0.29277,-1.4455,-2.0416,-2.0485,126.12
0.15817,-0.40061,-1.4572,-2.1927,-2.1352,111.48
0.16453,-0.32322,-1.3701,-2.2327,-1.9249,98.375
0.2376,-0.2367,-1.2977,-2.1353,-1.6426,86.641
0.21143,-0.17395,-1.2798,-2.0604,-1.5985,75.755
0.029025,-0.37142,-1.4712,-2.1967,-1.7919,65.709
-0.018945,-0.44308,-1.4451,-2.1021,-1.7768,56.68
0.09243,-0.36582,-1.2343,-1.9077,-1.5999,48.632
0.21932,-0.15712,-1.027,-1.6444,-1.4446,41.591
0.3954,-0.02739,-0.9744,-1.4847,-1.3677,35.471
0.46906,-0.075972,-1.0307,-1.4988,-1.372,30.079
0.38423,-0.23496,-1.0618,-1.6839,-1.4889,25.367
