0.11668,-0.28111,-0.41015,-0.6502,-0.51932,1.7541
0.042932,-0.28867,-0.40694,-0.64577,-0.55831,1.625
0.061614,-0.2147,-0.38976,-0.62042,-0.57985,1.5115
0.070643,-0.19965,-0.39844,-0.63745,-0.56825,1.3604
0.0099622,-0.23253,-0.43444,-0.66492,-0.53227,1.1746
-0.12688,-0.28976,-0.50606,-0.74691,-0.54107,1.0727
-0.1442,-0.30587,-0.56233,-0.80869,-0.56224,1.1196
-0.04238,-0.30319,-0.53285,-0.77229,-0.5753,1.2714
0.073965,-0.21705,-0.42503,-0.67619,-0.56757,1.4388
0.13061,-0.094545,-0.35699,-0.55734,-0.51656,1.5756
0.12631,0.011815,-0.35885,-0.49026,-0.43983,1.7055
0.069308,-0.043211,-0.38448,-0.50283,-0.46512,1.6651
0.048298,-0.15182,-0.38249,-0.52589,-0.5133,1.7414
0.024016,-0.19882,-0.38598,-0.60681,-0.5384,1.8996
-0.0383,-0.23691,-0.40576,-0.65378,-0.5661,2.0892
-0.032008,-0.27116,-0.39005,-0.64089,-0.57478,2.2695
0.013344,-0.30472,-0.38845,-0.62682,-0.55247,2.4519
0.031215,-0.30384,-0.37,-0.6339,-0.57079,2.6116
0.019183,-0.28281,-0.41468,-0.65736,-0.5948,2.7841
0.016038,-0.2642,-0.40866,-0.62444,-0.56941,3.0304
0.044178,-0.21173,-0.37517,-0.56225,-0.5017,3.2758
0.071387,-0.22611,-0.38932,-0.57331,-0.49893,3.4264
0.14024,-0.24583,-0.4328,-0.61072,-0.51261,3.5675
0.1255,-0.26908,-0.45313,-0.67785,-0.52263,3.673
0.11278,-0.23038,-0.41563,-0.67765,-0.453,3.8088
0.091923,-0.22003,-0.3847,-0.69152,-0.44135,3.9089
-0.024773,-0.34489,-0.49446,-0.77756,-0.5746,3.894
0.048866,-0.28653,-0.41777,-0.65368,-0.51014,4.0449
0.07599,-0.25865,-0.45148,-0.63982,-0.49842,4.1722
0.021425,-0.25112,-0.51129,-0.67691,-0.56602,4.2663
0.035735,-0.24259,-0.52149,-0.6495,-0.55899,4.3841
0.0086905,-0.27749,-0.5034,-0.62547,-0.56545,4.4696
-0.030187,-0.33921,-0.49964,-0.64011,-0.59369,4.5027
-0.03204,-0.34468,-0.47331,-0.69667,-0.62811,4.4942
0.0019642,-0.25075,-0.43255,-0.65557,-0.60056,4.4324
-0.012409,-0.18364,-0.4054,-0.61042,-0.53805,4.2025
0.050413,-0.15878,-0.32851,-0.57276,-0.47153,4.0483
0.042514,-0.22248,-0.34651,-0.58274,-0.50662,3.9361
0.0065862,-0.23866,-0.41784,-0.60287,-0.52704,3.8145
0.012315,-0.21692,-0.44992,-0.57855,-0.52321,3.6727
