0.0017955,29.439
0.001976,71.504
0.0021565,134.05
0.0023369,148.65
0.0025174,96.267
0.0026979,84.792
0.0028784,73.978
0.0030589,58.313
0.0032394,43.402
0.0034199,33.653
0.0036004,29.046
0.0037809,21.843
0.0039614,17.101
0.0041419,13.1
0.0043224,9.062
0.0045029,5.8216
0.0046834,4.1698
0.0048639,4.9004
0.0050444,2.6678
0.0052249,2.2138
0.0054054,2.9548
0.0055859,2.9745
0.0057664,2.7514
0.0059469,1.8876
0.0061274,0.93061
0.0063079,0.31618
0.0064883,-0.54003
0.0066688,-1.3236
0.0068493,-1.872
0.0070298,-1.6987
0.0072103,-1.6823
0.0073908,-1.8637
0.0075713,-1.9917
0.0077518,-2.2094
0.0079323,-2.215
0.0081128,-2.3579
0.0082933,-2.6571
0.0084738,-3.1386
0.0086543,-3.0693
0.0088348,-2.7862
0.0090153,-2.7967
0.0091958,-2.9061
0.0093763,-2.8644
0.0095568,-2.7278
0.0097373,-2.8937
0.0099178,-3.0794
0.010098,-3.2207
0.010279,-3.2793
0.010459,-3.1342
0.01064,-2.8327
0.01082,-2.6081
0.011001,-2.5988
0.011181,-2.6479
0.011362,-2.6735
0.011542,-2.7315
0.011723,-2.794
0.011903,-2.7186
0.012084,-2.6023
0.012264,-2.9719
0.012445,-2.7262
0.012625,-2.2306
0.012806,-2.0187
0.012986,-1.9649
0.013167,-2.1994
0.013347,-2.3284
0.013528,-2.2871
0.013708,-2.0188
0.013889,-1.8884
0.014069,-1.9121
0.01425,-2.0563
0.01443,-2.1313
0.014611,-1.9107
0.014791,-1.6336
0.014972,-1.6054
0.015152,-1.7967
0.015333,-1.7709
0.015513,-1.588
0.015694,-1.4413
0.015874,-1.3632
0.016055,-1.3776
0.016235,-1.4954
0.016416,-1.5948
0.016596,-1.5933
0.016777,-1.3506
0.016957,-1.2073
0.017138,-1.1885
0.017318,-1.2465
0.017499,-1.2366
0.017679,-1.2244
0.01786,-1.2516
0.01804,-1.2397
0.018221,-1.2056
0.018401,-1.0193
0.018582,-1.0058
0.018762,-1.1315
0.018943,-1.1806
0.019123,-1.1738
0.019304,-1.1511
0.019484,-1.0538
0.019665,-0.92346
0.019845,-0.8856
0.020025,-0.86374
0.020206,-0.8563
0.020386,-0.82481
0.020567,-0.84627
0.020747,-0.84967
0.020928,-0.82112
0.021108,-0.80827
0.021289,-0.86651
0.021469,-0.84357
0.02165,-0.77243
0.02183,-0.79355
0.022011,-0.86147
0.022191,-0.91242
0.022372,-0.88127
0.022552,-0.82449
0.022733,-0.79721
0.022913,-0.78547
0.023094,-0.79067
0.023274,-0.80583
0.023455,-0.75073
0.023635,-0.74548
0.023816,-0.75459
0.023996,-0.7376
0.024177,-0.69937
0.024357,-0.78465
0.024538,-0.86779
0.024718,-0.81872
0.024899,-0.69399
0.025079,-0.62835
0.02526,-0.58749
0.02544,-0.6605
0.025621,-0.70722
0.025801,-0.76311
0.025982,-0.68377
0.026162,-0.62245
0.026343,-0.60614
0.026523,-0.64257
0.026704,-0.67345
0.026884,-0.67725
0.027065,-0.69718
0.027245,-0.68664
0.027426,-0.64972
0.027606,-0.59707
0.027787,-0.60707
0.027967,-0.67874
0.028148,-0.67455
0.028328,-0.63804
0.028509,-0.59427
0.028689,-0.55691
0.02887,-0.51932
0.02905,-0.55831
0.029231,-0.57985
0.029411,-0.56825
0.029592,-0.53227
0.029772,-0.54107
0.029953,-0.56224
0.030133,-0.5753
0.030314,-0.56757
0.030494,-0.51656
0.030675,-0.43983
0.030855,-0.46512
0.031036,-0.5133
0.031216,-0.5384
0.031397,-0.5661
0.031577,-0.57478
0.031758,-0.55247
0.031938,-0.57079
0.032119,-0.5948
0.032299,-0.56941
0.03248,-0.5017
0.03266,-0.49893
0.032841,-0.51261
0.033021,-0.52263
0.033202,-0.453
0.033382,-0.44135
0.033563,-0.5746
0.033743,-0.51014
0.033924,-0.49842
0.034104,-0.56602
0.034285,-0.55899
0.034465,-0.56545
0.034645,-0.59369
0.034826,-0.62811
0.035006,-0.60056
0.035187,-0.53805
0.035367,-0.47153
0.035548,-0.50662
0.035728,-0.52704
0.035909,-0.52321
